Run=1 T=0.100K BTarget=18.00T Rate=0.15T/min Mangle=26.43 deg
Field(T)	Vx1	Vy1	Vx2	Vy2	Tcx	TRox	Time(mins)	MField(T)
 5.71180000000000E+0000	 5.02399000000000E-0003	-1.09769000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15000000000000E-0001	 3.20100000000000E-0001	 3.87377171959006E+0001	 5.73430000000000E+0000
 5.71540000000000E+0000	 5.02875000000000E-0003	-1.09864000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15000000000000E-0001	 3.20200000000000E-0001	 3.87619185818309E+0001	 5.73790000000000E+0000
 5.71900000000000E+0000	 5.02685000000000E-0003	-1.09673000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15000000000000E-0001	 3.19700000000000E-0001	 3.87859377565212E+0001	 5.74150000000000E+0000
 5.72260000000000E+0000	 5.02017000000000E-0003	-1.09292000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15000000000000E-0001	 3.19800000000000E-0001	 3.88100378958778E+0001	 5.74510000000000E+0000
 5.72630000000000E+0000	 5.02303000000000E-0003	-1.09483000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15100000000000E-0001	 3.20300000000000E-0001	 3.88342396310146E+0001	 5.74880000000000E+0000
 5.72990000000000E+0000	 5.02303000000000E-0003	-1.09387000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.15100000000000E-0001	 3.19900000000000E-0001	 3.88584408912306E+0001	 5.75240000000000E+0000
 5.73350000000000E+0000	 5.02208000000000E-0003	-1.09578000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.15100000000000E-0001	 3.19800000000000E-0001	 3.88825928341917E+0001	 5.75600000000000E+0000
 5.73710000000000E+0000	 5.02113000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.15200000000000E-0001	 3.19800000000000E-0001	 3.89067609058321E+0001	 5.75960000000000E+0000
 5.74070000000000E+0000	 5.02780000000000E-0003	-1.09769000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.15100000000000E-0001	 3.20100000000000E-0001	 3.89307955526936E+0001	 5.76320000000000E+0000
 5.74430000000000E+0000	 5.02875000000000E-0003	-1.09864000000000E-0003	 1.98223000000000E-0003	-9.22685000000000E-0005	 4.15100000000000E-0001	 3.20200000000000E-0001	 3.89549637267679E+0001	 5.76680000000000E+0000
 5.74800000000000E+0000	 5.02875000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15200000000000E-0001	 3.20100000000000E-0001	 3.89790485056993E+0001	 5.77050000000000E+0000
 5.75160000000000E+0000	 5.02971000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15200000000000E-0001	 3.20000000000000E-0001	 3.90032333671831E+0001	 5.77410000000000E+0000
 5.75520000000000E+0000	 5.02971000000000E-0003	-1.09387000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15200000000000E-0001	 3.19900000000000E-0001	 3.90275347611684E+0001	 5.77770000000000E+0000
 5.75890000000000E+0000	 5.02971000000000E-0003	-1.10150000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15300000000000E-0001	 3.19700000000000E-0001	 3.90518201382205E+0001	 5.78140000000000E+0000
 5.76250000000000E+0000	 5.03066000000000E-0003	-1.10055000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15200000000000E-0001	 3.19800000000000E-0001	 3.90758712164069E+0001	 5.78500000000000E+0000
 5.76610000000000E+0000	 5.03162000000000E-0003	-1.09673000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15300000000000E-0001	 3.19500000000000E-0001	 3.91000562082611E+0001	 5.78860000000000E+0000
 5.76980000000000E+0000	 5.03543000000000E-0003	-1.10055000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15300000000000E-0001	 3.20000000000000E-0001	 3.91244571772856E+0001	 5.79230000000000E+0000
 5.77340000000000E+0000	 5.02494000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15400000000000E-0001	 3.19900000000000E-0001	 3.91485091680647E+0001	 5.79590000000000E+0000
 5.77700000000000E+0000	 5.02303000000000E-0003	-1.09769000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15400000000000E-0001	 3.19800000000000E-0001	 3.91726770720860E+0001	 5.79950000000000E+0000
 5.78060000000000E+0000	 5.03829000000000E-0003	-1.09769000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15500000000000E-0001	 3.19800000000000E-0001	 3.91967287322830E+0001	 5.80310000000000E+0000
 5.78430000000000E+0000	 5.03829000000000E-0003	-1.10150000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15500000000000E-0001	 3.20000000000000E-0001	 3.92209968771636E+0001	 5.80680000000000E+0000
 5.78790000000000E+0000	 5.03543000000000E-0003	-1.09959000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15400000000000E-0001	 3.20000000000000E-0001	 3.92452484091321E+0001	 5.81040000000000E+0000
 5.79150000000000E+0000	 5.03066000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15400000000000E-0001	 3.20000000000000E-0001	 3.92693011588531E+0001	 5.81400000000000E+0000
 5.79510000000000E+0000	 5.03638000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15500000000000E-0001	 3.19800000000000E-0001	 3.92933846154562E+0001	 5.81760000000000E+0000
 5.79870000000000E+0000	 5.03162000000000E-0003	-1.10055000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15500000000000E-0001	 3.20100000000000E-0001	 3.93174697761866E+0001	 5.82120000000000E+0000
 5.80230000000000E+0000	 5.03066000000000E-0003	-1.10150000000000E-0003	 1.98223000000000E-0003	-9.22685000000000E-0005	 4.15500000000000E-0001	 3.20000000000000E-0001	 3.93415377094016E+0001	 5.82480000000000E+0000
 5.80600000000000E+0000	 5.03543000000000E-0003	-1.09959000000000E-0003	 1.98223000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.19900000000000E-0001	 3.93657557734293E+0001	 5.82850000000000E+0000
 5.80960000000000E+0000	 5.03734000000000E-0003	-1.09673000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.20000000000000E-0001	 3.93897753951037E+0001	 5.83210000000000E+0000
 5.81320000000000E+0000	 5.03543000000000E-0003	-1.09769000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.19500000000000E-0001	 3.94140588585048E+0001	 5.83570000000000E+0000
 5.81680000000000E+0000	 5.03162000000000E-0003	-1.09769000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.20200000000000E-0001	 3.94382103032648E+0001	 5.83930000000000E+0000
 5.82050000000000E+0000	 5.03543000000000E-0003	-1.09578000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.19800000000000E-0001	 3.94622786601835E+0001	 5.84300000000000E+0000
 5.82410000000000E+0000	 5.04115000000000E-0003	-1.10055000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15600000000000E-0001	 3.19800000000000E-0001	 3.94863147457754E+0001	 5.84660000000000E+0000
 5.82770000000000E+0000	 5.04497000000000E-0003	-1.10055000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15700000000000E-0001	 3.19600000000000E-0001	 3.95105161968909E+0001	 5.85020000000000E+0000
 5.83130000000000E+0000	 5.04211000000000E-0003	-1.10055000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15700000000000E-0001	 3.19900000000000E-0001	 3.95348331747936E+0001	 5.85380000000000E+0000
 5.83500000000000E+0000	 5.03924000000000E-0003	-1.10055000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15700000000000E-0001	 3.20200000000000E-0001	 3.95589010800721E+0001	 5.85750000000000E+0000
 5.83850000000000E+0000	 5.04211000000000E-0003	-1.10150000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.15700000000000E-0001	 3.20000000000000E-0001	 3.95829693857739E+0001	 5.86100000000000E+0000
 5.84210000000000E+0000	 5.04211000000000E-0003	-1.10150000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.15700000000000E-0001	 3.20100000000000E-0001	 3.96070209621614E+0001	 5.86460000000000E+0000
 5.84580000000000E+0000	 5.03829000000000E-0003	-1.09864000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.15800000000000E-0001	 3.19800000000000E-0001	 3.96310892725193E+0001	 5.86830000000000E+0000
 5.84940000000000E+0000	 5.04497000000000E-0003	-1.10150000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15800000000000E-0001	 3.19600000000000E-0001	 3.96552952353814E+0001	 5.87190000000000E+0000
 5.85300000000000E+0000	 5.04687000000000E-0003	-1.10436000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15800000000000E-0001	 3.19900000000000E-0001	 3.96793799677520E+0001	 5.87550000000000E+0000
 5.85670000000000E+0000	 5.04878000000000E-0003	-1.10341000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.15900000000000E-0001	 3.20200000000000E-0001	 3.97035996055365E+0001	 5.87920000000000E+0000
 5.86030000000000E+0000	 5.04497000000000E-0003	-1.09864000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.15900000000000E-0001	 3.20000000000000E-0001	 3.97277663781291E+0001	 5.88280000000000E+0000
 5.86390000000000E+0000	 5.04687000000000E-0003	-1.10436000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15900000000000E-0001	 3.20000000000000E-0001	 3.97518349957886E+0001	 5.88640000000000E+0000
 5.86750000000000E+0000	 5.04878000000000E-0003	-1.10341000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15800000000000E-0001	 3.19800000000000E-0001	 3.97759028870988E+0001	 5.89000000000000E+0000
 5.87110000000000E+0000	 5.05355000000000E-0003	-1.10436000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.15900000000000E-0001	 3.19500000000000E-0001	 3.98000878230799E+0001	 5.89360000000000E+0000
 5.87480000000000E+0000	 5.05450000000000E-0003	-1.10341000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16000000000000E-0001	 3.19600000000000E-0001	 3.98241890100557E+0001	 5.89730000000000E+0000
 5.87840000000000E+0000	 5.05736000000000E-0003	-1.10627000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.16000000000000E-0001	 3.19900000000000E-0001	 3.98487240603671E+0001	 5.90090000000000E+0000
 5.88200000000000E+0000	 5.05546000000000E-0003	-1.10532000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16000000000000E-0001	 3.19800000000000E-0001	 3.98727587956942E+0001	 5.90450000000000E+0000
 5.88570000000000E+0000	 5.04592000000000E-0003	-1.10055000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16000000000000E-0001	 3.19500000000000E-0001	 3.98969936402532E+0001	 5.90820000000000E+0000
 5.88930000000000E+0000	 5.04878000000000E-0003	-1.10055000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16000000000000E-0001	 3.19400000000000E-0001	 3.99212799997393E+0001	 5.91180000000000E+0000
 5.89290000000000E+0000	 5.05546000000000E-0003	-1.10341000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16000000000000E-0001	 3.19500000000000E-0001	 3.99453477839595E+0001	 5.91540000000000E+0000
 5.89650000000000E+0000	 5.06309000000000E-0003	-1.10627000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16100000000000E-0001	 3.19700000000000E-0001	 3.99694479885013E+0001	 5.91900000000000E+0000
 5.90010000000000E+0000	 5.06023000000000E-0003	-1.10818000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16100000000000E-0001	 3.19600000000000E-0001	 3.99934844605483E+0001	 5.92260000000000E+0000
 5.90380000000000E+0000	 5.06786000000000E-0003	-1.10722000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16100000000000E-0001	 3.20100000000000E-0001	 4.00175679031832E+0001	 5.92630000000000E+0000
 5.90750000000000E+0000	 5.06213000000000E-0003	-1.10436000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.16200000000000E-0001	 3.19600000000000E-0001	 4.00423536976534E+0001	 5.93000000000000E+0000
 5.91110000000000E+0000	 5.06404000000000E-0003	-1.10532000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.16100000000000E-0001	 3.19500000000000E-0001	 4.00664375220873E+0001	 5.93360000000000E+0000
 5.91470000000000E+0000	 5.06690000000000E-0003	-1.10532000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16100000000000E-0001	 3.19800000000000E-0001	 4.00904557609044E+0001	 5.93720000000000E+0000
 5.91830000000000E+0000	 5.06595000000000E-0003	-1.10436000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16200000000000E-0001	 3.19300000000000E-0001	 4.01145071463924E+0001	 5.94080000000000E+0000
 5.92190000000000E+0000	 5.06786000000000E-0003	-1.10627000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16100000000000E-0001	 3.19300000000000E-0001	 4.01387252383566E+0001	 5.94440000000000E+0000
 5.92560000000000E+0000	 5.06881000000000E-0003	-1.10818000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16200000000000E-0001	 3.19800000000000E-0001	 4.01630280571041E+0001	 5.94810000000000E+0000
 5.92920000000000E+0000	 5.06786000000000E-0003	-1.10818000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.16200000000000E-0001	 3.19400000000000E-0001	 4.01871448978385E+0001	 5.95170000000000E+0000
 5.93280000000000E+0000	 5.06881000000000E-0003	-1.10818000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19700000000000E-0001	 4.02111464539022E+0001	 5.95530000000000E+0000
 5.93640000000000E+0000	 5.06499000000000E-0003	-1.10818000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19700000000000E-0001	 4.02351813149437E+0001	 5.95890000000000E+0000
 5.94000000000000E+0000	 5.07072000000000E-0003	-1.11008000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19700000000000E-0001	 4.02591994280465E+0001	 5.96250000000000E+0000
 5.94360000000000E+0000	 5.07453000000000E-0003	-1.10722000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19900000000000E-0001	 4.02832354112045E+0001	 5.96610000000000E+0000
 5.94720000000000E+0000	 5.07835000000000E-0003	-1.11008000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19600000000000E-0001	 4.03075035467729E+0001	 5.96970000000000E+0000
 5.95090000000000E+0000	 5.08216000000000E-0003	-1.11104000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19800000000000E-0001	 4.03317205585254E+0001	 5.97340000000000E+0000
 5.95450000000000E+0000	 5.08407000000000E-0003	-1.11008000000000E-0003	 1.98223000000000E-0003	-9.22685000000000E-0005	 4.16300000000000E-0001	 3.19600000000000E-0001	 4.03559386365213E+0001	 5.97700000000000E+0000
 5.95810000000000E+0000	 5.07644000000000E-0003	-1.11008000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16400000000000E-0001	 3.19500000000000E-0001	 4.03800415509047E+0001	 5.98060000000000E+0000
 5.96170000000000E+0000	 5.07548000000000E-0003	-1.11104000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16400000000000E-0001	 3.19400000000000E-0001	 4.04040751128984E+0001	 5.98420000000000E+0000
 5.96540000000000E+0000	 5.07930000000000E-0003	-1.10913000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.16400000000000E-0001	 3.19700000000000E-0001	 4.04282265436901E+0001	 5.98790000000000E+0000
 5.96900000000000E+0000	 5.08216000000000E-0003	-1.10913000000000E-0003	 1.98247000000000E-0003	-9.20300000000000E-0005	 4.16400000000000E-0001	 3.19500000000000E-0001	 4.04522779757390E+0001	 5.99150000000000E+0000
 5.97260000000000E+0000	 5.08502000000000E-0003	-1.11199000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16400000000000E-0001	 3.19700000000000E-0001	 4.04767961477413E+0001	 5.99510000000000E+0000
 5.97620000000000E+0000	 5.08788000000000E-0003	-1.11104000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.16500000000000E-0001	 3.19700000000000E-0001	 4.05008481664569E+0001	 5.99870000000000E+0000
 5.97980000000000E+0000	 5.09170000000000E-0003	-1.11390000000000E-0003	 1.98247000000000E-0003	-9.25069000000000E-0005	 4.16500000000000E-0001	 3.19600000000000E-0001	 4.05248824734242E+0001	 6.00230000000000E+0000
 5.98350000000000E+0000	 5.08884000000000E-0003	-1.11485000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16500000000000E-0001	 3.20100000000000E-0001	 4.05494340621504E+0001	 6.00600000000000E+0000
 5.98720000000000E+0000	 5.10028000000000E-0003	-1.11485000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16500000000000E-0001	 3.19400000000000E-0001	 4.05735353003431E+0001	 6.00970000000000E+0000
 5.99080000000000E+0000	 5.09647000000000E-0003	-1.11485000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16500000000000E-0001	 3.19100000000000E-0001	 4.05977217029911E+0001	 6.01330000000000E+0000
 5.99440000000000E+0000	 5.10028000000000E-0003	-1.11485000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16500000000000E-0001	 3.19500000000000E-0001	 4.06218218050991E+0001	 6.01690000000000E+0000
 5.99800000000000E+0000	 5.10123000000000E-0003	-1.11199000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16500000000000E-0001	 3.19500000000000E-0001	 4.06460401484919E+0001	 6.02050000000000E+0000
 6.00170000000000E+0000	 5.10028000000000E-0003	-1.11199000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16600000000000E-0001	 3.19300000000000E-0001	 4.06703926942298E+0001	 6.02420000000000E+0000
 6.00540000000000E+0000	 5.09551000000000E-0003	-1.11390000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16600000000000E-0001	 3.19500000000000E-0001	 4.06949764146002E+0001	 6.02790000000000E+0000
 6.00900000000000E+0000	 5.09265000000000E-0003	-1.11390000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16600000000000E-0001	 3.19300000000000E-0001	 4.07190112430490E+0001	 6.03150000000000E+0000
 6.01260000000000E+0000	 5.09456000000000E-0003	-1.11199000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16600000000000E-0001	 3.19200000000000E-0001	 4.07431793053773E+0001	 6.03510000000000E+0000
 6.01620000000000E+0000	 5.10028000000000E-0003	-1.11295000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16700000000000E-0001	 3.19400000000000E-0001	 4.07674309025309E+0001	 6.03870000000000E+0000
 6.01980000000000E+0000	 5.10696000000000E-0003	-1.11581000000000E-0003	 1.98270000000000E-0003	-9.20300000000000E-0005	 4.16700000000000E-0001	 3.19700000000000E-0001	 4.07914668437841E+0001	 6.04230000000000E+0000
 6.02340000000000E+0000	 5.10409000000000E-0003	-1.11295000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16700000000000E-0001	 3.19900000000000E-0001	 4.08155677839874E+0001	 6.04590000000000E+0000
 6.02710000000000E+0000	 5.10982000000000E-0003	-1.11581000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16700000000000E-0001	 3.19400000000000E-0001	 4.08400850853018E+0001	 6.04960000000000E+0000
 6.03080000000000E+0000	 5.11077000000000E-0003	-1.11771000000000E-0003	 1.98247000000000E-0003	-9.22685000000000E-0005	 4.16700000000000E-0001	 3.19200000000000E-0001	 4.08642714879498E+0001	 6.05330000000000E+0000
 6.03440000000000E+0000	 5.10791000000000E-0003	-1.11676000000000E-0003	 1.98270000000000E-0003	-9.22685000000000E-0005	 4.16700000000000E-0001	 3.19800000000000E-0001	 4.08882732535373E+0001	 6.05690000000000E+0000
